pfa_target,threshold,pd,empirical_pfa,target_count,background_count,max_false_alarms,false_alarms,detections,threshold_policy,dataset,file,window_index,item_id,method,beta,primary_target_bin_1indexed,guard_bins_1indexed,residual_threshold,gate_threshold
0.0001,261324.98258585433,0.0,9.765625e-05,1024,10240,1,1,61,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,107,19931107_135603_starea.cdf#107,low_rank_residual_k30,,9,"8,9,10,11",,
0.0003,243637.41825792156,0.0,0.00029296875,1024,10240,3,3,77,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,107,19931107_135603_starea.cdf#107,low_rank_residual_k30,,9,"8,9,10,11",,
0.001,164029.70538600872,0.0,0.0009765625,1024,10240,10,10,171,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,107,19931107_135603_starea.cdf#107,low_rank_residual_k30,,9,"8,9,10,11",,
0.003,113440.00040298369,0.0,0.0029296875,1024,10240,30,30,293,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,107,19931107_135603_starea.cdf#107,low_rank_residual_k30,,9,"8,9,10,11",,
0.01,70556.03260687654,0.0,0.0099609375,1024,10240,102,102,536,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,107,19931107_135603_starea.cdf#107,low_rank_residual_k30,,9,"8,9,10,11",,
1e-05,,0.0,0.0,1024,10240,0,0,54,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,107,19931107_135603_starea.cdf#107,tpsscs_finished_detector,,9,"8,9,10,11",273178.3135634113,255044008.3653285
3e-05,,0.0,0.0,1024,10240,0,0,54,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,107,19931107_135603_starea.cdf#107,tpsscs_finished_detector,,9,"8,9,10,11",273178.3135634113,255044008.3653285
0.0001,,0.0,9.765625e-05,1024,10240,1,1,61,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,107,19931107_135603_starea.cdf#107,tpsscs_finished_detector,,9,"8,9,10,11",261324.9825858578,255044008.3653285
0.0003,,0.0,0.00029296875,1024,10240,3,3,77,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,107,19931107_135603_starea.cdf#107,tpsscs_finished_detector,,9,"8,9,10,11",243637.41825791987,255044008.3653285
0.001,,0.0,0.0009765625,1024,10240,10,10,171,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,107,19931107_135603_starea.cdf#107,tpsscs_finished_detector,,9,"8,9,10,11",164029.7053860093,255044008.3653285
0.003,,0.0,0.0029296875,1024,10240,30,30,293,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,107,19931107_135603_starea.cdf#107,tpsscs_finished_detector,,9,"8,9,10,11",113440.00040298443,255044008.3653285
0.01,,0.0,0.0099609375,1024,10240,102,102,536,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,107,19931107_135603_starea.cdf#107,tpsscs_finished_detector,,9,"8,9,10,11",70556.03260687667,255044008.3653285
1e-05,7.853781574359775,0.0009765625,0.0,1024,10240,0,0,191,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,107,19931107_135603_starea.cdf#107,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
3e-05,7.853781574359775,0.0009765625,0.0,1024,10240,0,0,191,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,107,19931107_135603_starea.cdf#107,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.0001,7.825740345426015,0.0009765625,9.765625e-05,1024,10240,1,1,197,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,107,19931107_135603_starea.cdf#107,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.0003,7.317486873839619,0.001953125,0.00029296875,1024,10240,3,3,425,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,107,19931107_135603_starea.cdf#107,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.001,6.882872176432742,0.0068359375,0.0009765625,1024,10240,10,10,723,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,107,19931107_135603_starea.cdf#107,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.003,6.374184665131321,0.0234375,0.0029296875,1024,10240,30,30,1202,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,107,19931107_135603_starea.cdf#107,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.01,5.435562794554191,0.1259765625,0.0099609375,1024,10240,102,102,2018,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,107,19931107_135603_starea.cdf#107,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
1e-05,408461727.58898365,0.009765625,0.0,1024,10240,0,0,39,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,raw,,9,"8,9,10,11",,
3e-05,408461727.58898365,0.009765625,0.0,1024,10240,0,0,39,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,raw,,9,"8,9,10,11",,
0.0001,316129644.04998595,0.01171875,9.765625e-05,1024,10240,1,1,49,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,raw,,9,"8,9,10,11",,
0.0003,215205979.2707052,0.013671875,0.00029296875,1024,10240,3,3,68,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,raw,,9,"8,9,10,11",,
0.001,174670722.94020346,0.0166015625,0.0009765625,1024,10240,10,10,98,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,raw,,9,"8,9,10,11",,
0.003,97808635.85063876,0.0283203125,0.0029296875,1024,10240,30,30,207,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,raw,,9,"8,9,10,11",,
0.01,56217389.832483,0.05078125,0.0099609375,1024,10240,102,102,392,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,raw,,9,"8,9,10,11",,
1e-05,444213.02777095936,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,low_rank_residual_k30,,9,"8,9,10,11",,
3e-05,444213.02777095936,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,low_rank_residual_k30,,9,"8,9,10,11",,
0.0001,354639.0968647909,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,low_rank_residual_k30,,9,"8,9,10,11",,
0.0003,290552.47174508043,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,low_rank_residual_k30,,9,"8,9,10,11",,
0.001,186062.1682322919,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,low_rank_residual_k30,,9,"8,9,10,11",,
0.003,137582.89716429723,0.0,0.0029296875,1024,10240,30,30,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,low_rank_residual_k30,,9,"8,9,10,11",,
0.01,60095.928227222226,0.0,0.0099609375,1024,10240,102,102,102,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,low_rank_residual_k30,,9,"8,9,10,11",,
1e-05,,0.0,0.0,1024,10240,0,0,34,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,tpsscs_finished_detector,,9,"8,9,10,11",444213.02777096315,115157904.20104022
3e-05,,0.0,0.0,1024,10240,0,0,34,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,tpsscs_finished_detector,,9,"8,9,10,11",444213.02777096315,115157904.20104022
0.0001,,0.0,9.765625e-05,1024,10240,1,1,35,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,tpsscs_finished_detector,,9,"8,9,10,11",354639.0968647875,115157904.20104022
0.0003,,0.0,0.00029296875,1024,10240,3,3,37,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,tpsscs_finished_detector,,9,"8,9,10,11",290552.4717450806,115157904.20104022
0.001,,0.0,0.0009765625,1024,10240,10,10,44,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,tpsscs_finished_detector,,9,"8,9,10,11",186062.1682322909,115157904.20104022
0.003,,0.0,0.0029296875,1024,10240,30,30,64,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,tpsscs_finished_detector,,9,"8,9,10,11",137582.89716429941,115157904.20104022
0.01,,0.0,0.0099609375,1024,10240,102,102,136,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,tpsscs_finished_detector,,9,"8,9,10,11",60095.92822722243,115157904.20104022
1e-05,9.578222837120382,0.728515625,0.0,1024,10240,0,0,3334,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
3e-05,9.578222837120382,0.728515625,0.0,1024,10240,0,0,3334,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.0001,9.29707973318414,0.84375,9.765625e-05,1024,10240,1,1,3665,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.0003,8.830831469511097,0.9443359375,0.00029296875,1024,10240,3,3,3961,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.001,8.216525214718516,0.990234375,0.0009765625,1024,10240,10,10,4080,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.003,7.190658810476184,0.9990234375,0.0029296875,1024,10240,30,30,4125,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.01,5.910281471309466,1.0,0.0099609375,1024,10240,102,102,4198,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,108,19931107_135603_starea.cdf#108,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
1e-05,768930929.2926183,0.00390625,0.0,1024,10240,0,0,38,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,raw,,9,"8,9,10,11",,
3e-05,768930929.2926183,0.00390625,0.0,1024,10240,0,0,38,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,raw,,9,"8,9,10,11",,
0.0001,527384508.95848334,0.0087890625,9.765625e-05,1024,10240,1,1,53,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,raw,,9,"8,9,10,11",,
0.0003,396250945.45369864,0.0107421875,0.00029296875,1024,10240,3,3,60,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,raw,,9,"8,9,10,11",,
0.001,313541992.0597202,0.0126953125,0.0009765625,1024,10240,10,10,75,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,raw,,9,"8,9,10,11",,
0.003,230966494.24264273,0.0166015625,0.0029296875,1024,10240,30,30,102,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,raw,,9,"8,9,10,11",,
0.01,116852631.55414683,0.025390625,0.0099609375,1024,10240,102,102,212,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,raw,,9,"8,9,10,11",,
1e-05,2434234.326387731,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,low_rank_residual_k30,,9,"8,9,10,11",,
3e-05,2434234.326387731,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,low_rank_residual_k30,,9,"8,9,10,11",,
0.0001,2278367.205666628,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,low_rank_residual_k30,,9,"8,9,10,11",,
0.0003,2155731.7940821378,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,low_rank_residual_k30,,9,"8,9,10,11",,
0.001,1530423.0884496274,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,low_rank_residual_k30,,9,"8,9,10,11",,
0.003,1242266.358066045,0.0009765625,0.0029296875,1024,10240,30,30,31,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,low_rank_residual_k30,,9,"8,9,10,11",,
0.01,903951.39760637,0.0029296875,0.0099609375,1024,10240,102,102,105,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,low_rank_residual_k30,,9,"8,9,10,11",,
1e-05,,0.0009765625,0.0,1024,10240,0,0,18,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,tpsscs_finished_detector,,9,"8,9,10,11",2434234.326387721,349731643.50535053
3e-05,,0.0009765625,0.0,1024,10240,0,0,18,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,tpsscs_finished_detector,,9,"8,9,10,11",2434234.326387721,349731643.50535053
0.0001,,0.0009765625,9.765625e-05,1024,10240,1,1,19,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,tpsscs_finished_detector,,9,"8,9,10,11",2278367.205666626,349731643.50535053
0.0003,,0.0009765625,0.00029296875,1024,10240,3,3,21,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,tpsscs_finished_detector,,9,"8,9,10,11",2155731.794082146,349731643.50535053
0.001,,0.0009765625,0.0009765625,1024,10240,10,10,28,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,tpsscs_finished_detector,,9,"8,9,10,11",1530423.088449635,349731643.50535053
0.003,,0.001953125,0.0029296875,1024,10240,30,30,49,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,tpsscs_finished_detector,,9,"8,9,10,11",1242266.358066046,349731643.50535053
0.01,,0.00390625,0.0099609375,1024,10240,102,102,123,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,tpsscs_finished_detector,,9,"8,9,10,11",903951.3976063672,349731643.50535053
1e-05,8.603544781460371,0.0,0.0,1024,10240,0,0,6,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
3e-05,8.603544781460371,0.0,0.0,1024,10240,0,0,6,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.0001,8.230129440440482,0.0,9.765625e-05,1024,10240,1,1,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.0003,7.975525105285591,0.0,0.00029296875,1024,10240,3,3,14,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.001,7.62026562672162,0.0,0.0009765625,1024,10240,10,10,27,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.003,6.692044281483257,0.001953125,0.0029296875,1024,10240,30,30,77,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.01,5.715636581224443,0.009765625,0.0099609375,1024,10240,102,102,199,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,109,19931107_135603_starea.cdf#109,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
1e-05,640964340.7749918,0.0068359375,0.0,1024,10240,0,0,24,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,raw,,9,"8,9,10,11",,
3e-05,640964340.7749918,0.0068359375,0.0,1024,10240,0,0,24,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,raw,,9,"8,9,10,11",,
0.0001,627758280.1537008,0.0078125,9.765625e-05,1024,10240,1,1,26,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,raw,,9,"8,9,10,11",,
0.0003,436295927.9166767,0.0234375,0.00029296875,1024,10240,3,3,66,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,raw,,9,"8,9,10,11",,
0.001,244885395.98510402,0.0380859375,0.0009765625,1024,10240,10,10,126,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,raw,,9,"8,9,10,11",,
0.003,130752084.79141238,0.052734375,0.0029296875,1024,10240,30,30,207,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,raw,,9,"8,9,10,11",,
0.01,64675706.25742194,0.0673828125,0.0099609375,1024,10240,102,102,342,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,raw,,9,"8,9,10,11",,
1e-05,2003324.8691537057,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,low_rank_residual_k30,,9,"8,9,10,11",,
3e-05,2003324.8691537057,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,low_rank_residual_k30,,9,"8,9,10,11",,
0.0001,1247488.5532959783,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,low_rank_residual_k30,,9,"8,9,10,11",,
0.0003,1160636.9203822857,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,low_rank_residual_k30,,9,"8,9,10,11",,
0.001,973093.5709421899,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,low_rank_residual_k30,,9,"8,9,10,11",,
0.003,687331.8099517312,0.0,0.0029296875,1024,10240,30,30,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,low_rank_residual_k30,,9,"8,9,10,11",,
0.01,507012.9885349745,0.0,0.0099609375,1024,10240,102,102,102,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,low_rank_residual_k30,,9,"8,9,10,11",,
1e-05,,0.0,0.0,1024,10240,0,0,3,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,tpsscs_finished_detector,,9,"8,9,10,11",2003324.8691537052,338187897.3605054
3e-05,,0.0,0.0,1024,10240,0,0,3,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,tpsscs_finished_detector,,9,"8,9,10,11",2003324.8691537052,338187897.3605054
0.0001,,0.0,9.765625e-05,1024,10240,1,1,4,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,tpsscs_finished_detector,,9,"8,9,10,11",1247488.5532959783,338187897.3605054
0.0003,,0.0,0.00029296875,1024,10240,3,3,6,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,tpsscs_finished_detector,,9,"8,9,10,11",1160636.9203822908,338187897.3605054
0.001,,0.0,0.0009765625,1024,10240,10,10,13,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,tpsscs_finished_detector,,9,"8,9,10,11",973093.5709421928,338187897.3605054
0.003,,0.0,0.0029296875,1024,10240,30,30,33,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,tpsscs_finished_detector,,9,"8,9,10,11",687331.8099517324,338187897.3605054
0.01,,0.0,0.0099609375,1024,10240,102,102,105,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,tpsscs_finished_detector,,9,"8,9,10,11",507012.9885349743,338187897.3605054
1e-05,7.3492903181704,0.001953125,0.0,1024,10240,0,0,12,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
3e-05,7.3492903181704,0.001953125,0.0,1024,10240,0,0,12,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.0001,6.62096073465441,0.0087890625,9.765625e-05,1024,10240,1,1,40,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.0003,6.055322025885328,0.025390625,0.00029296875,1024,10240,3,3,97,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.001,5.4222433452876375,0.0419921875,0.0009765625,1024,10240,10,10,187,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.003,4.663101597137856,0.0703125,0.0029296875,1024,10240,30,30,360,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.01,3.8657005366890105,0.1376953125,0.0099609375,1024,10240,102,102,827,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,110,19931107_135603_starea.cdf#110,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
1e-05,398773496.3867453,0.0009765625,0.0,1024,10240,0,0,2,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,raw,,9,"8,9,10,11",,
3e-05,398773496.3867453,0.0009765625,0.0,1024,10240,0,0,2,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,raw,,9,"8,9,10,11",,
0.0001,391246374.0781742,0.0009765625,9.765625e-05,1024,10240,1,1,4,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,raw,,9,"8,9,10,11",,
0.0003,315882452.56148183,0.0009765625,0.00029296875,1024,10240,3,3,7,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,raw,,9,"8,9,10,11",,
0.001,230144742.9020899,0.0029296875,0.0009765625,1024,10240,10,10,20,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,raw,,9,"8,9,10,11",,
0.003,125985001.47065236,0.0087890625,0.0029296875,1024,10240,30,30,53,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,raw,,9,"8,9,10,11",,
0.01,63576820.130633116,0.02734375,0.0099609375,1024,10240,102,102,164,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,raw,,9,"8,9,10,11",,
1e-05,35239.564716718814,0.0,0.0,1024,10240,0,0,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,low_rank_residual_k30,,9,"8,9,10,11",,
3e-05,35239.564716718814,0.0,0.0,1024,10240,0,0,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,low_rank_residual_k30,,9,"8,9,10,11",,
0.0001,30875.921290118313,0.0,9.765625e-05,1024,10240,1,1,2,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,low_rank_residual_k30,,9,"8,9,10,11",,
0.0003,29234.71027860515,0.0,0.00029296875,1024,10240,3,3,4,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,low_rank_residual_k30,,9,"8,9,10,11",,
